200, 0.0
300, 0.0
350, 0.0
360, 0.2
370, 0.5
380, 0.6
390, 0.8
400, 1.5
410, 2.1
420, 2.5
430, 3.0
440, 5.0
450, 7.0
460, 8.0
470, 8.5
480, 10.0
490, 12.0
500, 12.5
510, 13.5
520, 14.0
530, 12.0 
540, 17.0
550, 18.0
560, 18.0
570, 18.0
580, 20.5
590, 18.0
600, 9.0
610, 6.0
620, 21.0
630, 20.0
640, 14.0
650, 13.0
660, 20.0
670, 22.0
680, 20.0
690, 12.0
695, 0.0
700, 0.0
